month,ticker,company,credit_reporting,n
2026-05,UPST,Upstart,False,88
2026-05,UPST,Upstart,True,51
2026-06,UPST,Upstart,False,100
2026-06,UPST,Upstart,True,57
2026-07,UPST,Upstart,False,39
2026-07,UPST,Upstart,True,39
2026-02,ENVA,Enova,False,73
2026-02,ENVA,Enova,True,35
2026-03,ENVA,Enova,False,97
2026-04,ENVA,Enova,False,86
2026-04,ENVA,Enova,True,33
2026-05,ENVA,Enova,False,92
2026-05,ENVA,Enova,True,35
2026-06,ENVA,Enova,False,106
2026-06,ENVA,Enova,True,24
2026-07,ENVA,Enova,False,71
2026-07,ENVA,Enova,True,26
2026-02,OPRT,Oportun,False,29
2026-04,OPRT,Oportun,False,40
2026-04,OPRT,Oportun,True,28
2026-05,OPRT,Oportun,False,36
2026-05,OPRT,Oportun,True,28
2026-06,OPRT,Oportun,False,43
2026-06,OPRT,Oportun,True,35
2026-07,OPRT,Oportun,False,25
2026-07,OPRT,Oportun,True,25
2025-12,WRLD,World Acceptance,False,92
2026-01,WRLD,World Acceptance,False,84
2026-02,WRLD,World Acceptance,False,87
2026-02,WRLD,World Acceptance,True,50
2026-03,WRLD,World Acceptance,False,158
2026-03,WRLD,World Acceptance,True,49
2026-04,WRLD,World Acceptance,False,110
2026-04,WRLD,World Acceptance,True,46
2026-05,WRLD,World Acceptance,False,99
2026-05,WRLD,World Acceptance,True,40
2026-06,WRLD,World Acceptance,False,79
2026-06,WRLD,World Acceptance,True,34
2026-07,WRLD,World Acceptance,False,41
2026-07,WRLD,World Acceptance,True,35
2022-05,RM,Regional Management,False,11
2026-02,RM,Regional Management,False,17
2026-03,RM,Regional Management,False,35
2026-03,RM,Regional Management,True,16
2026-05,RM,Regional Management,False,24
2026-05,RM,Regional Management,True,10
2026-06,RM,Regional Management,False,28
2026-06,RM,Regional Management,True,16
2026-07,RM,Regional Management,False,18
2026-07,RM,Regional Management,True,8
2026-02,HOOD,Robinhood,False,146
2026-03,HOOD,Robinhood,False,139
2026-04,HOOD,Robinhood,False,154
2026-05,HOOD,Robinhood,False,145
2026-05,HOOD,Robinhood,True,7
2026-06,HOOD,Robinhood,False,156
2026-06,HOOD,Robinhood,True,7
2026-07,HOOD,Robinhood,False,95
2026-07,HOOD,Robinhood,True,4
2026-02,COIN,Coinbase,False,107
2026-03,COIN,Coinbase,False,99
2026-04,COIN,Coinbase,False,129
2026-05,COIN,Coinbase,False,118
2026-05,COIN,Coinbase,True,1
2026-06,COIN,Coinbase,False,84
2026-07,COIN,Coinbase,False,32
2020-05,TRU,TRANSUNION,True,6927
2023-03,TRU,TRANSUNION,True,9297
2023-07,TRU,TRANSUNION,True,2
2023-08,TRU,TRANSUNION,True,6
2023-09,TRU,TRANSUNION,True,2
2023-12,TRU,TRANSUNION,True,32477
2025-02,TRU,TRANSUNION,False,2008
2025-04,TRU,TRANSUNION,False,3322
2020-05,EFX,EQUIFAX,True,6384
2023-03,EFX,EQUIFAX,True,9158
2023-07,EFX,EQUIFAX,True,2
2023-08,EFX,EQUIFAX,True,5
2023-12,EFX,EQUIFAX,True,32065
2025-04,EFX,EQUIFAX,False,3214
2025-12,EFX,EQUIFAX,False,1519
2020-05,EXPGY,Experian,True,7075
2023-03,EXPGY,Experian,True,8093
2023-07,EXPGY,Experian,True,2
2023-08,EXPGY,Experian,True,6
2023-09,EXPGY,Experian,True,2
2023-12,EXPGY,Experian,True,28878
2025-02,EXPGY,Experian,False,1757
2025-04,EXPGY,Experian,False,2256
2014-07,COF,CAPITAL ONE,False,277
2023-09,COF,CAPITAL ONE,False,1
2023-10,COF,CAPITAL ONE,False,1
2025-07,COF,CAPITAL ONE,True,928
2025-12,COF,CAPITAL ONE,False,1854
2025-12,COF,CAPITAL ONE,True,898
2026-01,COF,CAPITAL ONE,True,980
2018-02,JPM,JPMORGAN,False,617
2021-03,JPM,JPMORGAN,False,807
2024-09,JPM,JPMORGAN,False,1234
2025-12,JPM,JPMORGAN,True,372
2026-01,JPM,JPMORGAN,True,418
2025-02,XYZ,"Block, Inc.",False,3842
2025-10,XYZ,"Block, Inc.",False,1220
2026-01,XYZ,"Block, Inc.",True,17
2026-02,XYZ,"Block, Inc.",True,5
2026-03,XYZ,"Block, Inc.",True,5
2025-10,WFC,WELLS FARGO,False,1451
2026-01,WFC,WELLS FARGO,False,1875
2014-07,BAC,BANK OF AMERICA,False,879
2015-02,BAC,BANK OF AMERICA,False,706
2016-06,BAC,BANK OF AMERICA,False,829
2019-10,BAC,BANK OF AMERICA,False,634
2022-05,BAC,BANK OF AMERICA,True,154
2025-06,BAC,BANK OF AMERICA,False,1095
2025-11,BAC,BANK OF AMERICA,True,348
2025-12,BAC,BANK OF AMERICA,True,403
2026-01,BAC,BANK OF AMERICA,True,460
2025-05,C,"CITIBANK, N.A.",False,1110
2025-11,C,"CITIBANK, N.A.",False,1424
2025-11,C,"CITIBANK, N.A.",True,419
2025-12,C,"CITIBANK, N.A.",True,451
2026-01,C,"CITIBANK, N.A.",True,454
2025-10,ECPG,ENCORE CAPITAL,False,1409
2025-12,ECPG,ENCORE CAPITAL,False,1756
2025-11,PRAA,Portfolio Recovery,False,1273
2025-12,SYF,SYNCHRONY,True,357
2025-11,AXP,AMERICAN EXPRESS,False,677
2026-01,AXP,AMERICAN EXPRESS,True,261
2026-03,AXP,AMERICAN EXPRESS,True,243
2025-06,BFH,Bread Financial,False,424
2025-11,BFH,Bread Financial,False,603
2026-01,BFH,Bread Financial,True,331
2025-12,PYPL,Paypal,True,7
2026-04,PYPL,Paypal,True,5
2026-05,PYPL,Paypal,True,5
2023-11,COF,DISCOVER BANK,False,215
2024-06,COF,DISCOVER BANK,False,277
2026-01,COF,DISCOVER BANK,False,454
2026-01,COF,DISCOVER BANK,True,244
2026-03,COF,DISCOVER BANK,False,324
2025-05,NNI,"Nelnet, Inc.",False,439
2025-08,NNI,"Nelnet, Inc.",False,264
2024-01,GS,GOLDMAN SACHS,False,244
2025-05,GS,GOLDMAN SACHS,False,302
2026-01,GS,GOLDMAN SACHS,False,476
2026-01,GS,GOLDMAN SACHS,True,186
2023-09,TD,TD BANK,False,1
2026-01,TD,TD BANK,True,186
2024-12,SAN,SANTANDER,False,187
2025-01,SAN,SANTANDER,True,218
2025-09,SAN,SANTANDER,False,312
2025-12,SAN,SANTANDER,False,452
2025-12,SAN,SANTANDER,True,210
2026-01,SAN,SANTANDER,True,236
2026-01,ALLY,ALLY FINANCIAL,False,360
2026-01,ALLY,ALLY FINANCIAL,True,218
2025-03,AFRM,Affirm,True,205
2025-10,AFRM,Affirm,False,310
2026-01,AFRM,Affirm,True,301
2026-03,AFRM,Affirm,True,261
2025-09,FIS,Fidelity National Information,True,481
2025-12,FIS,Fidelity National Information,True,554
2026-03,FIS,Fidelity National Information,False,63
2026-03,FIS,Fidelity National Information,True,643
2025-07,TFC,TRUIST,True,144
2025-11,BCS,BARCLAYS,False,317
2026-01,BCS,BARCLAYS,False,362
2026-01,BCS,BARCLAYS,True,156
2025-06,RITM,Shellpoint,False,265
2025-12,RITM,Shellpoint,False,354
2025-07,MMS,Maximus,False,201
2025-12,MMS,Maximus,True,187
2025-09,OMF,OneMain,False,155
2026-01,OMF,OneMain,True,169
2022-10,PNC,PNC Bank,False,172
2024-02,PNC,PNC Bank,False,167
2024-05,PNC,PNC Bank,False,167
2025-04,PNC,PNC Bank,True,26
2025-08,PNC,PNC Bank,False,236
2025-12,PNC,PNC Bank,False,319
2025-12,PNC,PNC Bank,True,43
2026-06,PNC,PNC Bank,True,30
2025-12,CACC,CREDIT ACCEPTANCE,True,215
2026-01,CACC,CREDIT ACCEPTANCE,False,255
2026-01,CACC,CREDIT ACCEPTANCE,True,211
2024-11,CHYM,Chime Financial,False,317
2025-11,CHYM,Chime Financial,False,914
2025-12,CHYM,Chime Financial,False,1039
2026-01,CHYM,Chime Financial,True,55
2026-02,SOFI,SoFi,True,15
2026-06,NAVI,Navient,True,11
2026-02,COOP,Mr. Cooper,True,29
2024-05,ONIT,Ocwen,False,82
2025-11,ONIT,Ocwen,False,106
2025-12,ONIT,Ocwen,True,19
2026-05,ONIT,Ocwen,True,7
2024-08,RKT,Rocket Mortgage,False,27
2025-10,RKT,Rocket Mortgage,False,64
2026-01,RKT,Rocket Mortgage,False,174
2026-03,RKT,Rocket Mortgage,True,48
2026-01,UPST,Upstart,False,92
2026-02,UPST,Upstart,True,45
2026-01,ENVA,Enova,False,90
2026-01,ENVA,Enova,True,37
2026-03,ENVA,Enova,True,39
2026-01,OPRT,Oportun,False,34
2026-02,OPRT,Oportun,True,24
2026-03,OPRT,Oportun,False,34
2025-10,WRLD,World Acceptance,False,49
2026-01,WRLD,World Acceptance,True,68
2026-01,RM,Regional Management,False,22
2026-01,RM,Regional Management,True,15
2026-02,RM,Regional Management,True,14
2026-04,RM,Regional Management,False,22
2026-04,RM,Regional Management,True,12
2026-01,HOOD,Robinhood,False,134
2026-04,HOOD,Robinhood,True,6
2026-03,COIN,Coinbase,True,3
2026-04,COIN,Coinbase,True,1
2013-01,EFX,EQUIFAX,True,269
2017-09,EFX,EQUIFAX,True,9680
2013-05,WFC,WELLS FARGO,False,1008
2018-08,WFC,WELLS FARGO,False,712
2015-03,BAC,BANK OF AMERICA,False,874
2016-11,BAC,BANK OF AMERICA,False,808
2021-04,BAC,BANK OF AMERICA,False,827
2021-04,C,"CITIBANK, N.A.",False,666
2014-04,PRAA,Portfolio Recovery,False,122
2021-12,SYF,SYNCHRONY,False,297
2026-03,NAVI,Navient,True,10
2026-03,OPRT,Oportun,True,35
2023-11,TRU,TRANSUNION,False,595
2023-12,TRU,TRANSUNION,False,710
2024-01,TRU,TRANSUNION,False,955
2024-02,TRU,TRANSUNION,False,886
2024-03,TRU,TRANSUNION,False,2021
2024-04,TRU,TRANSUNION,False,2576
2024-05,TRU,TRANSUNION,False,2342
2023-11,EFX,EQUIFAX,False,505
2023-12,EFX,EQUIFAX,False,639
2024-01,EFX,EQUIFAX,False,790
2024-02,EFX,EQUIFAX,False,749
2024-03,EFX,EQUIFAX,False,1737
2024-04,EFX,EQUIFAX,False,2306
2024-05,EFX,EQUIFAX,False,2195
2023-11,EXPGY,Experian,False,582
2023-12,EXPGY,Experian,False,658
2024-01,EXPGY,Experian,False,903
2024-02,EXPGY,Experian,False,851
2024-03,EXPGY,Experian,False,1797
2024-04,EXPGY,Experian,False,2284
2024-05,EXPGY,Experian,False,2137
2023-11,COF,CAPITAL ONE,False,584
2023-11,COF,CAPITAL ONE,True,504
2023-12,COF,CAPITAL ONE,False,867
2023-12,COF,CAPITAL ONE,True,663
2024-01,COF,CAPITAL ONE,False,935
2024-01,COF,CAPITAL ONE,True,749
2024-02,COF,CAPITAL ONE,False,924
2024-02,COF,CAPITAL ONE,True,693
2024-03,COF,CAPITAL ONE,False,1037
2024-03,COF,CAPITAL ONE,True,713
2024-04,COF,CAPITAL ONE,False,964
2024-04,COF,CAPITAL ONE,True,735
2024-05,COF,CAPITAL ONE,False,918
2024-05,COF,CAPITAL ONE,True,739
2023-11,JPM,JPMORGAN,False,827
2023-11,JPM,JPMORGAN,True,182
2023-12,JPM,JPMORGAN,False,1195
2023-12,JPM,JPMORGAN,True,269
2024-01,JPM,JPMORGAN,False,1243
2024-01,JPM,JPMORGAN,True,261
2024-02,JPM,JPMORGAN,False,1168
2024-02,JPM,JPMORGAN,True,273
2024-03,JPM,JPMORGAN,False,1341
2024-03,JPM,JPMORGAN,True,296
2024-04,JPM,JPMORGAN,False,1318
2024-04,JPM,JPMORGAN,True,293
2024-05,JPM,JPMORGAN,False,1279
2024-05,JPM,JPMORGAN,True,311
2023-11,XYZ,"Block, Inc.",False,151
2023-12,XYZ,"Block, Inc.",False,258
2023-12,XYZ,"Block, Inc.",True,2
2024-01,XYZ,"Block, Inc.",False,235
2024-01,XYZ,"Block, Inc.",True,1
2024-02,XYZ,"Block, Inc.",False,247
2024-02,XYZ,"Block, Inc.",True,2
2024-03,XYZ,"Block, Inc.",False,247
2024-03,XYZ,"Block, Inc.",True,1
2024-04,XYZ,"Block, Inc.",False,274
2024-04,XYZ,"Block, Inc.",True,1
2024-05,XYZ,"Block, Inc.",False,261
2024-05,XYZ,"Block, Inc.",True,1
2023-11,WFC,WELLS FARGO,False,662
2023-11,WFC,WELLS FARGO,True,129
2023-12,WFC,WELLS FARGO,False,962
2023-12,WFC,WELLS FARGO,True,178
2024-01,WFC,WELLS FARGO,False,984
2024-01,WFC,WELLS FARGO,True,206
2024-02,WFC,WELLS FARGO,True,174
2024-03,WFC,WELLS FARGO,False,1014
2024-03,WFC,WELLS FARGO,True,197
2024-04,WFC,WELLS FARGO,False,1027
2024-04,WFC,WELLS FARGO,True,179
2024-05,WFC,WELLS FARGO,False,1052
2024-05,WFC,WELLS FARGO,True,189
2023-11,BAC,BANK OF AMERICA,False,632
2023-11,BAC,BANK OF AMERICA,True,149
2023-12,BAC,BANK OF AMERICA,False,857
2023-12,BAC,BANK OF AMERICA,True,208
2024-01,BAC,BANK OF AMERICA,False,947
2024-01,BAC,BANK OF AMERICA,True,203
2024-02,BAC,BANK OF AMERICA,False,941
2024-02,BAC,BANK OF AMERICA,True,195
2024-03,BAC,BANK OF AMERICA,False,977
2024-03,BAC,BANK OF AMERICA,True,232
2024-04,BAC,BANK OF AMERICA,False,965
2024-04,BAC,BANK OF AMERICA,True,250
2024-05,BAC,BANK OF AMERICA,False,904
2024-05,BAC,BANK OF AMERICA,True,211
2023-11,C,"CITIBANK, N.A.",False,458
2023-11,C,"CITIBANK, N.A.",True,129
2023-12,C,"CITIBANK, N.A.",False,649
2023-12,C,"CITIBANK, N.A.",True,171
2024-01,C,"CITIBANK, N.A.",False,704
2024-01,C,"CITIBANK, N.A.",True,178
2024-02,C,"CITIBANK, N.A.",False,680
2024-02,C,"CITIBANK, N.A.",True,145
2024-03,C,"CITIBANK, N.A.",False,878
2024-03,C,"CITIBANK, N.A.",True,206
2024-04,C,"CITIBANK, N.A.",False,972
2024-04,C,"CITIBANK, N.A.",True,293
2024-05,C,"CITIBANK, N.A.",False,956
2024-05,C,"CITIBANK, N.A.",True,294
2023-11,ECPG,ENCORE CAPITAL,False,155
2023-11,ECPG,ENCORE CAPITAL,True,53
2023-12,ECPG,ENCORE CAPITAL,False,272
2023-12,ECPG,ENCORE CAPITAL,True,92
2024-01,ECPG,ENCORE CAPITAL,False,287
2024-01,ECPG,ENCORE CAPITAL,True,79
2024-02,ECPG,ENCORE CAPITAL,False,377
2024-02,ECPG,ENCORE CAPITAL,True,144
2024-03,ECPG,ENCORE CAPITAL,False,430
2024-03,ECPG,ENCORE CAPITAL,True,143
2024-04,ECPG,ENCORE CAPITAL,False,457
2024-04,ECPG,ENCORE CAPITAL,True,151
2024-05,ECPG,ENCORE CAPITAL,False,473
2024-05,ECPG,ENCORE CAPITAL,True,151
2023-11,PRAA,Portfolio Recovery,False,115
2023-11,PRAA,Portfolio Recovery,True,47
2023-12,PRAA,Portfolio Recovery,False,235
2023-12,PRAA,Portfolio Recovery,True,84
2024-01,PRAA,Portfolio Recovery,False,231
2024-01,PRAA,Portfolio Recovery,True,75
2024-02,PRAA,Portfolio Recovery,False,291
2024-02,PRAA,Portfolio Recovery,True,88
2024-03,PRAA,Portfolio Recovery,False,371
2024-03,PRAA,Portfolio Recovery,True,105
2024-04,PRAA,Portfolio Recovery,False,390
2024-04,PRAA,Portfolio Recovery,True,148
2024-05,PRAA,Portfolio Recovery,False,385
2024-05,PRAA,Portfolio Recovery,True,121
2023-11,SYF,SYNCHRONY,False,311
2023-11,SYF,SYNCHRONY,True,132
2023-12,SYF,SYNCHRONY,False,421
2023-12,SYF,SYNCHRONY,True,197
2024-01,SYF,SYNCHRONY,False,471
2024-01,SYF,SYNCHRONY,True,187
2024-02,SYF,SYNCHRONY,False,513
2024-02,SYF,SYNCHRONY,True,210
2024-03,SYF,SYNCHRONY,False,555
2024-03,SYF,SYNCHRONY,True,226
2024-04,SYF,SYNCHRONY,False,631
2024-04,SYF,SYNCHRONY,True,274
2024-05,SYF,SYNCHRONY,False,664
2024-05,SYF,SYNCHRONY,True,267
2023-11,AXP,AMERICAN EXPRESS,False,374
2023-11,AXP,AMERICAN EXPRESS,True,103
2023-12,AXP,AMERICAN EXPRESS,False,732
2023-12,AXP,AMERICAN EXPRESS,True,149
2024-01,AXP,AMERICAN EXPRESS,False,781
2024-01,AXP,AMERICAN EXPRESS,True,134
2024-02,AXP,AMERICAN EXPRESS,False,667
2024-02,AXP,AMERICAN EXPRESS,True,138
2024-03,AXP,AMERICAN EXPRESS,False,659
2024-03,AXP,AMERICAN EXPRESS,True,149
2024-04,AXP,AMERICAN EXPRESS,False,617
2024-04,AXP,AMERICAN EXPRESS,True,132
2024-05,AXP,AMERICAN EXPRESS,False,507
2024-05,AXP,AMERICAN EXPRESS,True,160
2023-11,BFH,Bread Financial,False,184
2023-11,BFH,Bread Financial,True,142
2023-12,BFH,Bread Financial,False,238
2023-12,BFH,Bread Financial,True,174
2024-01,BFH,Bread Financial,False,279
2024-01,BFH,Bread Financial,True,161
2024-02,BFH,Bread Financial,False,298
2024-02,BFH,Bread Financial,True,167
2024-03,BFH,Bread Financial,False,308
2024-03,BFH,Bread Financial,True,185
2024-04,BFH,Bread Financial,False,305
2024-04,BFH,Bread Financial,True,185
2024-05,BFH,Bread Financial,False,287
2024-05,BFH,Bread Financial,True,210
2023-11,PYPL,Paypal,False,250
2023-11,PYPL,Paypal,True,4
2023-12,PYPL,Paypal,False,313
2023-12,PYPL,Paypal,True,6
2024-01,PYPL,Paypal,False,321
2024-01,PYPL,Paypal,True,2
2024-02,PYPL,Paypal,False,336
2024-02,PYPL,Paypal,True,8
2024-03,PYPL,Paypal,False,346
2024-03,PYPL,Paypal,True,3
2024-04,PYPL,Paypal,False,308
2024-04,PYPL,Paypal,True,5
2024-05,PYPL,Paypal,False,313
2024-05,PYPL,Paypal,True,4
2023-11,COF,DISCOVER BANK,True,135
2023-12,COF,DISCOVER BANK,False,287
2023-12,COF,DISCOVER BANK,True,219
2024-01,COF,DISCOVER BANK,False,280
2024-01,COF,DISCOVER BANK,True,224
2024-02,COF,DISCOVER BANK,False,323
2024-02,COF,DISCOVER BANK,True,204
2024-03,COF,DISCOVER BANK,False,333
2024-03,COF,DISCOVER BANK,True,211
2024-04,COF,DISCOVER BANK,False,301
2024-04,COF,DISCOVER BANK,True,264
2024-05,COF,DISCOVER BANK,False,274
2024-05,COF,DISCOVER BANK,True,220
2023-11,NNI,"Nelnet, Inc.",False,279
2023-11,NNI,"Nelnet, Inc.",True,68
2023-12,NNI,"Nelnet, Inc.",False,336
2023-12,NNI,"Nelnet, Inc.",True,139
2024-01,NNI,"Nelnet, Inc.",False,329
2024-01,NNI,"Nelnet, Inc.",True,150
2024-02,NNI,"Nelnet, Inc.",False,232
2024-02,NNI,"Nelnet, Inc.",True,135
2024-03,NNI,"Nelnet, Inc.",False,255
2024-03,NNI,"Nelnet, Inc.",True,135
2024-04,NNI,"Nelnet, Inc.",False,204
2024-04,NNI,"Nelnet, Inc.",True,116
2024-05,NNI,"Nelnet, Inc.",False,205
2024-05,NNI,"Nelnet, Inc.",True,143
2023-11,USB,U.S. BANCORP,False,207
2023-11,USB,U.S. BANCORP,True,39
2023-12,USB,U.S. BANCORP,False,301
2023-12,USB,U.S. BANCORP,True,59
2024-01,USB,U.S. BANCORP,False,309
2024-01,USB,U.S. BANCORP,True,72
2024-02,USB,U.S. BANCORP,False,278
2024-02,USB,U.S. BANCORP,True,62
2024-03,USB,U.S. BANCORP,False,308
2024-03,USB,U.S. BANCORP,True,71
2024-04,USB,U.S. BANCORP,False,298
2024-04,USB,U.S. BANCORP,True,52
2024-05,USB,U.S. BANCORP,False,328
2024-05,USB,U.S. BANCORP,True,73
2023-11,GS,GOLDMAN SACHS,False,152
2023-11,GS,GOLDMAN SACHS,True,44
2023-12,GS,GOLDMAN SACHS,False,255
2023-12,GS,GOLDMAN SACHS,True,78
2024-01,GS,GOLDMAN SACHS,True,80
2024-02,GS,GOLDMAN SACHS,False,257
2024-02,GS,GOLDMAN SACHS,True,85
2024-03,GS,GOLDMAN SACHS,False,281
2024-03,GS,GOLDMAN SACHS,True,79
2024-04,GS,GOLDMAN SACHS,False,247
2024-04,GS,GOLDMAN SACHS,True,86
2024-05,GS,GOLDMAN SACHS,False,269
2024-05,GS,GOLDMAN SACHS,True,84
2023-11,TD,TD BANK,False,150
2023-11,TD,TD BANK,True,60
2023-12,TD,TD BANK,False,178
2023-12,TD,TD BANK,True,94
2024-01,TD,TD BANK,False,203
2024-01,TD,TD BANK,True,73
2024-02,TD,TD BANK,False,199
2024-02,TD,TD BANK,True,118
2024-03,TD,TD BANK,False,224
2024-03,TD,TD BANK,True,100
2024-04,TD,TD BANK,False,184
2024-04,TD,TD BANK,True,105
2024-05,TD,TD BANK,False,204
2024-05,TD,TD BANK,True,97
2023-11,SAN,SANTANDER,False,73
2023-11,SAN,SANTANDER,True,62
2023-12,SAN,SANTANDER,False,108
2023-12,SAN,SANTANDER,True,90
2024-01,SAN,SANTANDER,False,120
2024-01,SAN,SANTANDER,True,117
2024-02,SAN,SANTANDER,False,125
2024-02,SAN,SANTANDER,True,109
2024-03,SAN,SANTANDER,False,150
2024-03,SAN,SANTANDER,True,117
2024-04,SAN,SANTANDER,False,155
2024-04,SAN,SANTANDER,True,108
2024-05,SAN,SANTANDER,False,152
2024-05,SAN,SANTANDER,True,133
2023-11,ALLY,ALLY FINANCIAL,False,89
2023-11,ALLY,ALLY FINANCIAL,True,91
2023-12,ALLY,ALLY FINANCIAL,False,126
2023-12,ALLY,ALLY FINANCIAL,True,101
2024-01,ALLY,ALLY FINANCIAL,True,126
2024-02,ALLY,ALLY FINANCIAL,False,192
2024-02,ALLY,ALLY FINANCIAL,True,129
2024-03,ALLY,ALLY FINANCIAL,False,209
2024-03,ALLY,ALLY FINANCIAL,True,132
2024-04,ALLY,ALLY FINANCIAL,False,203
2024-04,ALLY,ALLY FINANCIAL,True,135
2024-05,ALLY,ALLY FINANCIAL,False,175
2024-05,ALLY,ALLY FINANCIAL,True,153
2023-11,AFRM,Affirm,False,49
2023-11,AFRM,Affirm,True,61
2023-12,AFRM,Affirm,False,74
2023-12,AFRM,Affirm,True,69
2024-01,AFRM,Affirm,False,85
2024-01,AFRM,Affirm,True,73
2024-02,AFRM,Affirm,False,93
2024-02,AFRM,Affirm,True,84
2024-03,AFRM,Affirm,False,100
2024-03,AFRM,Affirm,True,78
2024-04,AFRM,Affirm,False,113
2024-04,AFRM,Affirm,True,105
2024-05,AFRM,Affirm,False,113
2024-05,AFRM,Affirm,True,121
2023-11,FIS,Fidelity National Information,False,10
2023-11,FIS,Fidelity National Information,True,110
2023-12,FIS,Fidelity National Information,False,14
2023-12,FIS,Fidelity National Information,True,178
2024-01,FIS,Fidelity National Information,False,17
2024-01,FIS,Fidelity National Information,True,200
2024-02,FIS,Fidelity National Information,False,12
2024-02,FIS,Fidelity National Information,True,182
2024-03,FIS,Fidelity National Information,False,24
2024-03,FIS,Fidelity National Information,True,134
2024-04,FIS,Fidelity National Information,False,19
2024-04,FIS,Fidelity National Information,True,149
2024-05,FIS,Fidelity National Information,False,22
2024-05,FIS,Fidelity National Information,True,151
2023-11,TFC,TRUIST,False,168
2023-11,TFC,TRUIST,True,42
2023-12,TFC,TRUIST,False,225
2023-12,TFC,TRUIST,True,69
2024-01,TFC,TRUIST,False,269
2024-01,TFC,TRUIST,True,70
2024-02,TFC,TRUIST,False,227
2024-02,TFC,TRUIST,True,73
2024-03,TFC,TRUIST,False,233
2024-03,TFC,TRUIST,True,74
2024-04,TFC,TRUIST,False,259
2024-04,TFC,TRUIST,True,74
2024-05,TFC,TRUIST,False,234
2024-05,TFC,TRUIST,True,71
2023-11,BCS,BARCLAYS,False,120
2023-11,BCS,BARCLAYS,True,58
2023-12,BCS,BARCLAYS,False,158
2023-12,BCS,BARCLAYS,True,69
2024-01,BCS,BARCLAYS,False,145
2024-01,BCS,BARCLAYS,True,67
2024-02,BCS,BARCLAYS,False,160
2024-02,BCS,BARCLAYS,True,73
2024-03,BCS,BARCLAYS,False,188
2024-03,BCS,BARCLAYS,True,73
2024-04,BCS,BARCLAYS,False,138
2024-04,BCS,BARCLAYS,True,83
2024-05,BCS,BARCLAYS,False,169
2024-05,BCS,BARCLAYS,True,93
2023-11,RITM,Shellpoint,False,80
2023-11,RITM,Shellpoint,True,13
2023-12,RITM,Shellpoint,False,127
2023-12,RITM,Shellpoint,True,14
2024-01,RITM,Shellpoint,False,179
2024-01,RITM,Shellpoint,True,15
2024-02,RITM,Shellpoint,False,140
2024-02,RITM,Shellpoint,True,22
2024-03,RITM,Shellpoint,False,152
2024-03,RITM,Shellpoint,True,12
2024-04,RITM,Shellpoint,False,174
2024-04,RITM,Shellpoint,True,14
2024-05,RITM,Shellpoint,False,185
2024-05,RITM,Shellpoint,True,11
2023-11,MMS,Maximus,False,154
2023-11,MMS,Maximus,True,37
2023-12,MMS,Maximus,False,129
2023-12,MMS,Maximus,True,52
2024-01,MMS,Maximus,False,151
2024-01,MMS,Maximus,True,58
2024-02,MMS,Maximus,False,101
2024-02,MMS,Maximus,True,49
2024-03,MMS,Maximus,False,125
2024-03,MMS,Maximus,True,39
2024-04,MMS,Maximus,False,96
2024-04,MMS,Maximus,True,40
2024-05,MMS,Maximus,False,84
2024-05,MMS,Maximus,True,42
2023-11,OMF,OneMain,False,50
2023-11,OMF,OneMain,True,60
2023-12,OMF,OneMain,False,55
2023-12,OMF,OneMain,True,84
2024-01,OMF,OneMain,False,231
2024-01,OMF,OneMain,True,60
2024-02,OMF,OneMain,False,61
2024-02,OMF,OneMain,True,70
2024-03,OMF,OneMain,False,322
2024-03,OMF,OneMain,True,69
2024-04,OMF,OneMain,False,93
2024-04,OMF,OneMain,True,84
2024-05,OMF,OneMain,False,77
2024-05,OMF,OneMain,True,72
2023-11,PNC,PNC Bank,False,125
2023-11,PNC,PNC Bank,True,14
2023-12,PNC,PNC Bank,False,186
2023-12,PNC,PNC Bank,True,24
2024-01,PNC,PNC Bank,False,179
2024-01,PNC,PNC Bank,True,35
2024-02,PNC,PNC Bank,True,26
2024-03,PNC,PNC Bank,True,25
2024-04,PNC,PNC Bank,False,169
2024-04,PNC,PNC Bank,True,31
2024-05,PNC,PNC Bank,True,22
2023-11,CACC,CREDIT ACCEPTANCE,False,69
2023-11,CACC,CREDIT ACCEPTANCE,True,47
2023-12,CACC,CREDIT ACCEPTANCE,False,81
2023-12,CACC,CREDIT ACCEPTANCE,True,68
2024-01,CACC,CREDIT ACCEPTANCE,False,115
2024-01,CACC,CREDIT ACCEPTANCE,True,88
2024-02,CACC,CREDIT ACCEPTANCE,False,106
2024-02,CACC,CREDIT ACCEPTANCE,True,83
2024-03,CACC,CREDIT ACCEPTANCE,False,275
2024-03,CACC,CREDIT ACCEPTANCE,True,89
2024-04,CACC,CREDIT ACCEPTANCE,False,134
2024-04,CACC,CREDIT ACCEPTANCE,True,95
2024-05,CACC,CREDIT ACCEPTANCE,False,138
2024-05,CACC,CREDIT ACCEPTANCE,True,82
2023-11,CHYM,Chime Financial,False,204
2023-11,CHYM,Chime Financial,True,5
2023-12,CHYM,Chime Financial,False,309
2023-12,CHYM,Chime Financial,True,10
2024-01,CHYM,Chime Financial,False,362
2024-01,CHYM,Chime Financial,True,10
2024-02,CHYM,Chime Financial,False,308
2024-02,CHYM,Chime Financial,True,8
2024-03,CHYM,Chime Financial,False,290
2024-03,CHYM,Chime Financial,True,10
2024-04,CHYM,Chime Financial,False,290
2024-04,CHYM,Chime Financial,True,12
2024-05,CHYM,Chime Financial,False,403
